TIME;EVENT;APP;IFACE;DEST;DEST_APP;CHANNEL;MODE;RESULT;MS;SESSION;TRACE;FLOW;FAILURE
09/13/2026 12:52:51;EVT-0002315;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2777;SESS-3069BB15FF;REQ-928183125108;Demand Forecast to Supply Planning;
09/14/2026 00:29:41;EVT-0002316;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2388;SESS-0B6A7A3531;REQ-6B2F3915BF33;Customer Demand to Planning;
09/13/2026 05:34:07;EVT-0002323;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2735;SESS-A47E57402B;REQ-B8E5F575297F;Demand Forecast to Supply Planning;
09/15/2026 10:57:17;EVT-0002335;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1184;SESS-8FB50BDA95;REQ-8304A8AB1D2A;Sales Order to Fulfillment;
09/11/2026 09:51:29;EVT-0002347;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1742;SESS-A64694E718;REQ-0ED1FED2DA60;Customer Demand to Planning;
09/10/2026 04:54:32;EVT-0002363;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1597;SESS-F6A63116DE;REQ-CE1BAA3E659B;Sales Order to Fulfillment;
09/14/2026 13:36:43;EVT-0002367;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2117;SESS-FFA8CD28F0;REQ-6B016461E688;Demand Forecast to Supply Planning;
09/10/2026 16:49:40;EVT-0002382;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;584;SESS-3770703963;REQ-F98C1CEC1A21;Sales Order to Fulfillment;
09/15/2026 12:21:14;EVT-0002389;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1765;SESS-356BCE9D67;REQ-559F1F8520E2;Customer Demand to Planning;
09/14/2026 05:57:20;EVT-0002412;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2566;SESS-ED2418A864;REQ-8C4D8CCF6907;Demand Forecast to Supply Planning;
09/16/2026 12:05:23;EVT-0002419;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2202;SESS-329BBA1A8F;REQ-4776D265E872;Demand Forecast to Supply Planning;
09/10/2026 13:11:45;EVT-0002437;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;3947;SESS-2BE5E40A03;REQ-0B4A7814E082;Customer Demand to Planning;
09/12/2026 09:46:14;EVT-0002451;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Retried;4633;SESS-F11BAF872B;REQ-8ACA32AD73CB;Customer Demand to Planning;NET_CONN_003~Network~Connection reset by peer
09/15/2026 17:13:19;EVT-0002460;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1394;SESS-47C5826DFC;REQ-BC859BA44B8E;Sales Order to Fulfillment;
09/12/2026 21:11:37;EVT-0002465;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1664;SESS-384BDE0DBF;REQ-923FA2B59C65;Sales Order to Fulfillment;
09/16/2026 11:49:07;EVT-0002466;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Rejected;4069;SESS-7EF0BE2C0C;REQ-6CDA2794A38E;Sales Order to Fulfillment;CAP_003~Capacity~Downstream service is at capacity
09/11/2026 15:46:22;EVT-0002470;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1896;SESS-57FA0062AD;REQ-8E49149FB45C;Customer Demand to Planning;
09/12/2026 11:39:12;EVT-0002475;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1202;SESS-FF8C9D2B75;REQ-93A86D9EE470;Sales Order to Fulfillment;
09/13/2026 15:37:56;EVT-0002487;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2385;SESS-5484FDE1CC;REQ-CEF444E52B32;Demand Forecast to Supply Planning;
09/15/2026 04:47:13;EVT-0002492;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1273;SESS-6585EE7B94;REQ-64046698FC80;Sales Order to Fulfillment;
09/12/2026 09:33:28;EVT-0002499;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1694;SESS-E3F1AC090A;REQ-28D9DA8F0D1E;Customer Demand to Planning;
09/12/2026 18:43:50;EVT-0002508;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2632;SESS-C845DDA92A;REQ-2A3BCBE4ADB2;Demand Forecast to Supply Planning;
09/12/2026 01:37:26;EVT-0002510;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1512;SESS-C160AF068E;REQ-B5DC393D4EF3;Sales Order to Fulfillment;
09/11/2026 19:28:47;EVT-0002520;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2518;SESS-40FF698EAA;REQ-B2B02B414BE3;Customer Demand to Planning;
09/16/2026 19:22:49;EVT-0002525;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1466;SESS-24445874BC;REQ-46B7E3064E41;Demand Forecast to Supply Planning;
09/10/2026 18:28:59;EVT-0002527;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1714;SESS-AAF10B80D6;REQ-768B99D23236;Demand Forecast to Supply Planning;
09/15/2026 20:50:26;EVT-0002534;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Retried;3621;SESS-11C62124DD;REQ-18077681E21B;Customer Demand to Planning;EXT_502~External Service~Downstream service returned 502
09/14/2026 06:36:14;EVT-0002542;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1670;SESS-67EEBE7858;REQ-684DDEA7DE02;Sales Order to Fulfillment;
09/11/2026 12:42:28;EVT-0002546;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2018;SESS-ECD79B87DB;REQ-573133D4BD7F;Customer Demand to Planning;
09/10/2026 15:23:28;EVT-0002550;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1276;SESS-D6A26DD5AA;REQ-BF8493EC2F4D;Sales Order to Fulfillment;
09/16/2026 02:44:04;EVT-0002562;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1530;SESS-7178CC1C69;REQ-BE653E939627;Sales Order to Fulfillment;
09/15/2026 15:24:42;EVT-0002566;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Retried;7865;SESS-1D4E0DFCBF;REQ-02C16D01EBAC;Customer Demand to Planning;AUTHZ_403~Authorization~Caller is not authorized
09/16/2026 16:22:49;EVT-0002573;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Rejected;8508;SESS-B348543604;REQ-6A6A9A992855;Sales Order to Fulfillment;TIME_004~Timeout~Downstream response exceeded SLA
09/14/2026 22:22:45;EVT-0002577;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2571;SESS-F5A21B54D5;REQ-F27E9B4A2C2F;Demand Forecast to Supply Planning;
09/10/2026 06:54:54;EVT-0002584;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2519;SESS-E1316FE978;REQ-173C6A6A2FA3;Demand Forecast to Supply Planning;
09/15/2026 18:48:19;EVT-0002587;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1580;SESS-82F9D43DF6;REQ-4DB3CDF133A7;Sales Order to Fulfillment;
09/10/2026 12:27:05;EVT-0002596;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1972;SESS-7E6765AFDF;REQ-AD79D8243A52;Customer Demand to Planning;
09/16/2026 06:30:40;EVT-0002601;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;991;SESS-96CB0C71BA;REQ-54A291A94EEE;Sales Order to Fulfillment;
09/16/2026 13:55:21;EVT-0002613;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1486;SESS-E5D1D8278B;REQ-66BCDB007B1B;Sales Order to Fulfillment;
09/16/2026 06:43:27;EVT-0002625;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2575;SESS-7911B0934C;REQ-21880AEAB079;Demand Forecast to Supply Planning;
09/14/2026 14:56:26;EVT-0002627;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1496;SESS-F8C915B776;REQ-2975AF0DDDD0;Sales Order to Fulfillment;
09/14/2026 23:53:44;EVT-0002633;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1142;SESS-74C16BCFAE;REQ-1B37D30AA25F;Sales Order to Fulfillment;
09/12/2026 01:07:05;EVT-0002640;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1945;SESS-D63512A34C;REQ-E064A3862951;Demand Forecast to Supply Planning;
09/14/2026 00:05:56;EVT-0002643;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;763;SESS-4D1FCFE190;REQ-77B7C879E66B;Sales Order to Fulfillment;
09/13/2026 18:41:31;EVT-0002684;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1765;SESS-E5A2AE0B97;REQ-B66C83907866;Demand Forecast to Supply Planning;
09/11/2026 09:19:18;EVT-0002686;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Rejected;7477;SESS-DC112FDA8B;REQ-0C31A5787A53;Customer Demand to Planning;VAL_400~Validation~Required business field failed validation
09/15/2026 07:35:22;EVT-0002730;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Retried;5532;SESS-2C00FBDD00;REQ-00458B0A9B23;Customer Demand to Planning;VAL_400~Validation~Required business field failed validation
09/11/2026 21:49:46;EVT-0002755;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2543;SESS-4288894AE9;REQ-ED257BA8EA17;Customer Demand to Planning;
09/14/2026 10:40:14;EVT-0002772;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1861;SESS-47F0DD6507;REQ-77092B257B80;Demand Forecast to Supply Planning;
09/10/2026 03:43:37;EVT-0002780;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1809;SESS-99C4EEC2FB;REQ-E84B18A8EE3B;Customer Demand to Planning;
09/12/2026 22:08:33;EVT-0002783;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1152;SESS-CA42318900;REQ-83667BAD20E8;Sales Order to Fulfillment;
09/10/2026 11:36:31;EVT-0002796;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1760;SESS-F91E59C94A;REQ-41C987758201;Sales Order to Fulfillment;
09/14/2026 11:20:23;EVT-0002801;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1036;SESS-5EE13DD901;REQ-AC56DADDDF70;Sales Order to Fulfillment;
09/13/2026 02:53:29;EVT-0002816;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;6573;SESS-987F1499B3;REQ-AFFFA3B57CB0;Demand Forecast to Supply Planning;AUTHZ_403~Authorization~Caller is not authorized
09/14/2026 18:56:40;EVT-0002818;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Rejected;9599;SESS-4D7811CC61;REQ-7E819D1672D5;Demand Forecast to Supply Planning;INFRA_008~Infrastructure~Runtime node unavailable
09/15/2026 06:25:48;EVT-0002830;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2102;SESS-913D2FB266;REQ-A352736CF5AB;Demand Forecast to Supply Planning;
09/15/2026 02:44:03;EVT-0002831;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1447;SESS-B431263CFD;REQ-6CF2613AF20B;Sales Order to Fulfillment;
09/10/2026 12:46:09;EVT-0002842;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1068;SESS-FC693C263E;REQ-06712544FDE7;Sales Order to Fulfillment;
09/13/2026 01:10:27;EVT-0002852;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2720;SESS-5A1EFE658A;REQ-64407C26BE49;Demand Forecast to Supply Planning;
09/16/2026 03:20:27;EVT-0002856;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1719;SESS-48A81B7936;REQ-E781D18AC2DA;Customer Demand to Planning;
09/14/2026 05:48:00;EVT-0002864;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2333;SESS-738FB04461;REQ-21427D5E4AF6;Customer Demand to Planning;
09/12/2026 07:16:36;EVT-0002872;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1459;SESS-C63C8F8ECB;REQ-DC56625E0673;Demand Forecast to Supply Planning;
09/15/2026 02:50:19;EVT-0002875;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2472;SESS-77B7FA14E3;REQ-F7E96A9695C3;Customer Demand to Planning;
09/13/2026 11:50:11;EVT-0002879;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2776;SESS-89EFEA191D;REQ-CCEBB1CBD2C6;Customer Demand to Planning;
09/10/2026 01:45:03;EVT-0002880;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2699;SESS-48C88EF512;REQ-C8E089D12D65;Customer Demand to Planning;
09/12/2026 07:25:30;EVT-0002892;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1145;SESS-D619189521;REQ-DCF8F4C738D6;Sales Order to Fulfillment;
09/14/2026 14:21:03;EVT-0002901;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1762;SESS-0EDF34D890;REQ-4FA3C51BEADA;Customer Demand to Planning;
09/14/2026 06:37:01;EVT-0002902;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1705;SESS-15E32CBCCB;REQ-CBA2D7CE6352;Customer Demand to Planning;
09/10/2026 22:29:11;EVT-0002937;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Retried;5996;SESS-E0469A7D99;REQ-3ADB356ECF11;Customer Demand to Planning;AUTHZ_403~Authorization~Caller is not authorized
09/15/2026 07:41:33;EVT-0002947;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2513;SESS-D60BA71FA7;REQ-82CF380B4487;Customer Demand to Planning;
09/12/2026 03:52:42;EVT-0002948;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1750;SESS-4E2DF1F19B;REQ-AB63FF3D89DD;Demand Forecast to Supply Planning;
09/12/2026 10:23:30;EVT-0002952;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1371;SESS-C8819C4EFA;REQ-9D93E3357868;Sales Order to Fulfillment;
09/14/2026 23:39:07;EVT-0002955;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;4723;SESS-2882AACE93;REQ-0489E019E903;Demand Forecast to Supply Planning;DB_COMMIT_014~Database~Transaction commit failed
09/11/2026 03:34:00;EVT-0002958;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2700;SESS-3171DA7F1D;REQ-C762596BCBA8;Demand Forecast to Supply Planning;
09/14/2026 07:13:22;EVT-0002970;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Retried;5500;SESS-2A2E256618;REQ-297A888DBF81;Customer Demand to Planning;EXT_502~External Service~Downstream service returned 502
09/14/2026 14:54:39;EVT-0002977;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Retried;2668;SESS-E3A2B88BD9;REQ-D714365DA03E;Sales Order to Fulfillment;DB_COMMIT_014~Database~Transaction commit failed
09/14/2026 08:03:29;EVT-0002979;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1242;SESS-5D1829A410;REQ-597B4D922D64;Sales Order to Fulfillment;
09/10/2026 18:08:18;EVT-0002990;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Retried;2862;SESS-6CC4184467;REQ-E936E9D712F4;Sales Order to Fulfillment;AUTHZ_403~Authorization~Caller is not authorized
09/16/2026 13:03:09;EVT-0002995;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1930;SESS-DC745ABE32;REQ-1012115E61E7;Demand Forecast to Supply Planning;
09/10/2026 16:27:30;EVT-0003005;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2112;SESS-E8FF85CE2E;REQ-56A706547B8F;Demand Forecast to Supply Planning;
09/10/2026 08:46:30;EVT-0003017;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;2361;SESS-4C1B0834D2;REQ-EB2C5F111FBF;Sales Order to Fulfillment;
09/14/2026 17:56:00;EVT-0003019;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1682;SESS-A4F71E65D1;REQ-BFC5047CA49F;Customer Demand to Planning;
09/15/2026 21:37:08;EVT-0003020;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1626;SESS-A0250D8F7B;REQ-6E3E710CB51D;Demand Forecast to Supply Planning;
09/11/2026 12:22:36;EVT-0003040;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;4291;SESS-2931EEB8C7;REQ-8129E633F5EA;Demand Forecast to Supply Planning;INFRA_008~Infrastructure~Runtime node unavailable
09/14/2026 13:29:02;EVT-0003055;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1543;SESS-5D61E4399F;REQ-051F430439A7;Sales Order to Fulfillment;
09/11/2026 18:13:41;EVT-0003058;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Rejected;18612;SESS-04F9F77CEB;REQ-2A11554951C6;Customer Demand to Planning;NET_CONN_003~Network~Connection reset by peer
09/11/2026 03:50:55;EVT-0003075;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2141;SESS-A50D6C7D80;REQ-EC0D0811923A;Demand Forecast to Supply Planning;
09/10/2026 09:37:51;EVT-0003079;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;6037;SESS-0455A12A12;REQ-4932359231C2;Demand Forecast to Supply Planning;NET_CONN_003~Network~Connection reset by peer
09/14/2026 08:19:43;EVT-0003092;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1831;SESS-96DE6DA0F0;REQ-37F477AA3195;Customer Demand to Planning;
09/11/2026 03:49:40;EVT-0003101;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;3201;SESS-EB7DBACDE2;REQ-DCFDAB41D937;Customer Demand to Planning;
09/11/2026 03:26:35;EVT-0003102;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Rejected;18285;SESS-3B930FF25C;REQ-585D4847A43C;Customer Demand to Planning;CAP_003~Capacity~Downstream service is at capacity
09/10/2026 20:15:03;EVT-0003105;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;3063;SESS-44B465B0EC;REQ-C13E5FD96F6A;Customer Demand to Planning;
09/13/2026 00:11:13;EVT-0003108;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1713;SESS-B4CB3249AE;REQ-13DD23B42C6C;Demand Forecast to Supply Planning;
09/13/2026 09:47:34;EVT-0003110;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2689;SESS-2DCBD864F8;REQ-5716B804637F;Demand Forecast to Supply Planning;
09/13/2026 20:02:06;EVT-0003111;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1208;SESS-E82E7ADE3B;REQ-7FD2134BFDEC;Sales Order to Fulfillment;
09/15/2026 21:07:17;EVT-0003114;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;953;SESS-8336D1D557;REQ-5DF9BC12AEFC;Sales Order to Fulfillment;
09/11/2026 15:27:03;EVT-0003134;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1420;SESS-EE041C57EA;REQ-0383239598F0;Sales Order to Fulfillment;
09/13/2026 02:49:35;EVT-0003139;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;828;SESS-733E7BCCCF;REQ-C2DD153BCDA0;Sales Order to Fulfillment;
09/14/2026 10:44:36;EVT-0003140;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1683;SESS-300202F1FA;REQ-DB7208885CB4;Customer Demand to Planning;
09/13/2026 06:05:51;EVT-0003143;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Retried;6264;SESS-DCB4A6E2CC;REQ-80994CBA5838;Customer Demand to Planning;INFRA_008~Infrastructure~Runtime node unavailable
09/12/2026 06:33:56;EVT-0003145;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1132;SESS-235133941C;REQ-5D754D9F8E12;Sales Order to Fulfillment;
09/11/2026 21:09:36;EVT-0003162;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2057;SESS-C83D1C3A0D;REQ-183EA4A4917D;Customer Demand to Planning;
09/15/2026 01:20:07;EVT-0003163;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1961;SESS-D07BBC1AA0;REQ-6791FE4B871A;Customer Demand to Planning;
09/13/2026 09:30:15;EVT-0003173;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2349;SESS-6EDF5909A0;REQ-BD9EE4A18D2A;Customer Demand to Planning;
09/10/2026 13:57:52;EVT-0003199;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Rejected;7745;SESS-E8C471F170;REQ-DDA17204546F;Demand Forecast to Supply Planning;EXT_502~External Service~Downstream service returned 502
09/16/2026 14:58:28;EVT-0003206;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1217;SESS-351B06B120;REQ-FD91749ED8F3;Sales Order to Fulfillment;
09/12/2026 19:56:38;EVT-0003209;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2231;SESS-221C06DDE3;REQ-7D0283EC32FF;Demand Forecast to Supply Planning;
09/13/2026 13:37:25;EVT-0003210;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2409;SESS-0F0EF1EBB2;REQ-83B79E19898C;Demand Forecast to Supply Planning;
09/11/2026 10:13:16;EVT-0003213;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1911;SESS-F56B9D040E;REQ-7A118035905A;Customer Demand to Planning;
09/10/2026 05:25:55;EVT-0003221;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Retried;8518;SESS-E0D87FBE10;REQ-349372A131C5;Customer Demand to Planning;AUTH_401~Authentication~Service credential rejected
09/10/2026 10:22:48;EVT-0003229;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;5853;SESS-7B765B6B4C;REQ-2BDAA6BEE15B;Demand Forecast to Supply Planning;DB_COMMIT_014~Database~Transaction commit failed
09/11/2026 17:16:59;EVT-0003231;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1240;SESS-6C143E056A;REQ-9B8C760B727E;Sales Order to Fulfillment;
09/14/2026 10:00:56;EVT-0003233;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2351;SESS-0F0BFCAFEA;REQ-C6740A158B42;Customer Demand to Planning;
09/13/2026 20:48:22;EVT-0003252;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1774;SESS-4CF89F579C;REQ-C6CCA20B6F01;Customer Demand to Planning;
09/16/2026 16:23:40;EVT-0003259;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;902;SESS-EB5E5DF948;REQ-83C4FED940C9;Sales Order to Fulfillment;
09/14/2026 16:55:16;EVT-0003268;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Retried;4111;SESS-84BC188BF9;REQ-87011CDD6858;Sales Order to Fulfillment;AUTHZ_403~Authorization~Caller is not authorized
09/11/2026 16:27:58;EVT-0003279;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1536;SESS-681815243F;REQ-E41B83FA1F2E;Sales Order to Fulfillment;
09/13/2026 23:53:49;EVT-0003289;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2930;SESS-B10B581246;REQ-955A0B24BA6F;Customer Demand to Planning;
09/11/2026 05:41:34;EVT-0003292;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;3082;SESS-CCE86049EC;REQ-F14585508336;Demand Forecast to Supply Planning;
09/14/2026 13:33:51;EVT-0003294;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1703;SESS-8978C31B11;REQ-5B5CAA07CD9B;Demand Forecast to Supply Planning;
09/16/2026 21:14:16;EVT-0003297;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2135;SESS-1CAAFDB03A;REQ-CCBBB84E9E4F;Customer Demand to Planning;
09/14/2026 10:11:40;EVT-0003298;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1751;SESS-87BE0F9DE4;REQ-117BF487638F;Customer Demand to Planning;
09/12/2026 10:19:11;EVT-0003307;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Rejected;16999;SESS-E7B3C5E14A;REQ-FE23C6308865;Customer Demand to Planning;CAP_003~Capacity~Downstream service is at capacity
09/12/2026 13:53:01;EVT-0003315;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2466;SESS-82CFBFF535;REQ-5559FA72574C;Demand Forecast to Supply Planning;
09/13/2026 06:34:13;EVT-0003317;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2230;SESS-07BA902F15;REQ-E674756D805D;Demand Forecast to Supply Planning;
